theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
189.702495,132.588582,189.7101125,98.00828213,189.7328794,168.7910574,24.96961639,189.7446633,97.96405406,189.7097286
189.7582371,132.6440058,189.765873,98.06369026,189.7886968,168.8240261,24.9990675,189.8005102,98.0194402,189.7654881
189.8139785,132.6994294,189.8216327,98.11909834,189.8445134,168.8569944,25.0285179,189.8563561,98.07482633,189.8212469
189.8697192,132.754853,189.8773917,98.17450637,189.900329,168.8899623,25.05796759,189.912201,98.13021247,189.8770049
189.9254592,132.8102765,189.9331499,98.22991436,189.9561437,168.9229296,25.08741659,189.968045,98.1855986,189.9327622
189.9811986,132.8656999,189.9889073,98.2853223,190.0119576,168.9558966,25.11686489,190.0238881,98.24098473,189.9885186
190.0369372,132.9211233,190.0446639,98.3407302,190.0677705,168.988863,25.14631249,190.0797302,98.29637086,190.0442743
190.0926752,132.9765466,190.1004197,98.39613805,190.1235826,169.021829,25.1757594,190.1355714,98.35175698,190.1000291
190.1484125,133.0319698,190.1561748,98.45154586,190.1793938,169.0547946,25.20520561,190.1914116,98.4071431,190.1557833
190.091278,132.9745218,190.099058,98.43395955,190.1223329,168.9748886,25.12178003,190.1343798,98.38961879,190.0986655
190.0088044,132.8917353,190.0166019,98.40373179,190.0399328,168.8696437,25.01301534,190.0520086,98.35946746,190.0162085
189.9263301,132.8089488,189.9341452,98.37357082,189.9575319,168.7643984,24.90424997,189.9696365,98.32938279,189.9337508
189.8438552,132.7261622,189.8516876,98.34347649,189.87513,168.6591527,24.7954839,189.8872634,98.29936463,189.8512923
189.7613795,132.6433755,189.7692293,98.31344865,189.7927273,168.5539065,24.68671714,189.8048895,98.26941283,189.7688331
189.6789032,132.5605887,189.6867702,98.28348714,189.7103236,168.4486598,24.5779497,189.7225146,98.23952725,189.6863731
189.5964262,132.4778019,189.6043104,98.25359184,189.6279191,168.3434127,24.46918158,189.6401387,98.20970774,189.6039124
189.5139486,132.395015,189.5218499,98.22376258,189.5455138,168.2381652,24.36041277,189.557762,98.17995416,189.521451
189.4314702,132.312228,189.4393886,98.19399923,189.4631076,168.1329172,24.25164327,189.4753843,98.15026635,189.4389889
189.3489912,132.2294409,189.3569267,98.16430164,189.3807005,168.0276688,24.1428731,189.3930056,98.12064417,189.3565261
189.2665116,132.1466538,189.274464,98.13466966,189.2982925,167.9224199,24.03410225,189.3106261,98.09108749,189.2740626
189.2830814,132.1629168,189.2910508,98.16362567,189.3149338,167.9162208,24.02438087,189.3272958,98.1200523,189.2906485
189.3388099,132.218339,189.3467963,98.2190329,189.3707336,167.9491806,24.05381817,189.3831239,98.17543838,189.3463931
189.3945377,132.2737612,189.402541,98.27444009,189.4265326,167.9821399,24.0832548,189.4389511,98.23082446,189.4021371
189.4502648,132.3291833,189.4582851,98.32984723,189.4823307,168.0150988,24.11269075,189.4947774,98.28621054,189.4578803
189.5059913,132.3846053,189.5140285,98.38525433,189.5381279,168.0480573,24.14212603,189.5506028,98.34159662,189.5136228
189.5617172,132.4400272,189.5697711,98.44066138,189.5939243,168.0810154,24.17156064,189.6064273,98.39698269,189.5693646
189.6174424,132.4954491,189.6255131,98.4960684,189.6497198,168.1139731,24.20099457,189.6622509,98.45236876,189.6251057
189.6731669,132.5508709,189.6812544,98.55147537,189.7055145,168.1469305,24.23042784,189.7180735,98.50775483,189.6808462
189.7288907,132.6062926,189.736995,98.60688229,189.7613083,168.1798876,24.25986044,189.7738953,98.56314089,189.7365859
189.7846139,132.6617143,189.7927349,98.66228917,189.8171012,168.2128443,24.28929237,189.8297161,98.61852695,189.792325
189.8403365,132.7171359,189.8484741,98.71769601,189.8728933,168.2458006,24.31872364,189.8855361,98.67391301,189.8480633
189.8960583,132.7725574,189.9042126,98.77310281,189.9286846,168.2787566,24.34815424,189.9413551,98.72929907,189.903801
189.9517796,132.8279789,189.9599504,98.82850956,189.984475,168.3117123,24.37758418,189.9971732,98.78468512,189.959538
189.8744583,132.7503584,189.8826458,98.79993284,189.9072228,168.2116258,24.27397164,189.9199487,98.7561818,189.8822325
189.763876,132.6394775,189.77208,98.75589565,189.7967093,168.0782785,24.13709798,189.8094627,98.71223526,189.7716659
189.653293,132.5285964,189.6615135,98.71197041,189.6861949,167.9449309,24.00022367,189.6989759,98.66840049,189.6610986
189.5427093,132.4177153,189.5509463,98.66815685,189.5756797,167.8115829,23.8633487,189.5884882,98.6246772,189.5505306
189.4321251,132.3068341,189.4403785,98.62445468,189.4651636,167.6782346,23.72647307,189.4779996,98.58106511,189.4399619
189.3215401,132.1959529,189.3298099,98.58086361,189.3546467,167.5448859,23.58959679,189.3675101,98.53756393,189.3293925
189.2109545,132.0850716,189.2192407,98.53738337,189.244129,167.4115369,23.45271985,189.2570197,98.49417339,189.2188225
189.1003683,131.9741902,189.1086709,98.49401367,189.1336105,167.2781876,23.31584226,189.1465285,98.45089321,189.1082518
188.9897814,131.8633087,188.9981003,98.45075423,189.0230911,167.1448379,23.17896401,189.0360363,98.4077231,188.9976804
188.8791939,131.7524272,188.8875291,98.40760477,188.9125708,167.0114879,23.04208512,188.9255433,98.36466278,188.8871084
188.7686058,131.6415456,188.7769572,98.36456501,188.8020498,166.8781376,22.90520558,188.8150494,98.32171197,188.7765357
188.779972,131.6526189,188.7883396,98.3898365,188.8134829,166.8667419,22.89028039,188.8265096,98.34699663,188.7879173
188.8356848,131.7080394,188.8440686,98.4452427,188.8692625,166.8996932,22.91970182,188.8823162,98.40238265,188.8436455
188.891397,131.7634599,188.899797,98.50064886,188.9250413,166.9326441,22.94912261,188.9381219,98.45776866,188.899373
188.9471086,131.8188803,188.9555247,98.55605498,188.9808192,166.9655947,22.97854275,188.9939268,98.51315468,188.9550999
189.0028195,131.8743006,189.0112517,98.61146106,189.0365963,166.998545,23.00796225,189.0497308,98.56854069,189.0108261
189.0585298,131.9297208,189.0669781,98.66686709,189.0923726,167.0314949,23.03738111,189.1055339,98.62392669,189.0665517
189.1142395,131.985141,189.1227038,98.72227309,189.1481481,167.0644445,23.06679933,189.1613361,98.6793127,189.1222766
189.1699485,132.0405611,189.1784288,98.77767904,189.2039228,167.0973938,23.09621691,189.2171375,98.7346987,189.1780008
189.2256569,132.0959812,189.2341532,98.83308495,189.2596966,167.1303428,23.12563385,189.272938,98.7900847,189.2337244
189.2813647,132.1514012,189.2898769,98.88849082,189.3154696,167.1632914,23.15505016,189.3287377,98.8454707,189.2894473
189.3370719,132.2068211,189.3456,98.94389665,189.3712419,167.1962397,23.18446583,189.3845364,98.90085669,189.3451696
189.3927784,132.2622409,189.4013224,98.99930244,189.4270133,167.2291877,23.21388086,189.4403344,98.95624268,189.4008912
189.4484843,132.3176607,189.4570442,99.05470819,189.4827839,167.2621354,23.24329526,189.4961314,99.01162867,189.4566122
189.3653547,132.2342455,189.3739304,99.02280168,189.3997188,167.1562479,23.13387414,189.4130927,98.97979803,189.3734976
189.2475157,132.1161215,189.2561072,98.975011,189.2819442,167.0156513,22.98974366,189.2953445,98.93210051,189.2556736
189.1296762,131.9979974,189.1382834,98.92734569,189.1641688,166.8750544,22.84561255,189.1775954,98.88452817,189.137849
189.011836,131.8798733,189.0204589,98.87980543,189.0463926,166.7344571,22.70148081,189.0598454,98.83708067,189.0200237
188.8939951,131.7617491,188.9026338,98.83238989,188.9286156,166.5938596,22.55734844,188.9420946,98.78975769,188.9021978
188.7761537,131.6436249,188.784808,98.78509874,188.8108377,166.4532617,22.41321545,188.8243429,98.74255889,188.7843712
188.6583116,131.5255006,188.6669816,98.73793166,188.6930591,166.3126636,22.26908183,188.7065904,98.69548396,188.666544
188.540469,131.4073762,188.5491545,98.69088833,188.5752797,166.1720651,22.1249476,188.588837,98.64853257,188.5487162
188.4226257,131.2892517,188.4313268,98.64396841,188.4574995,166.0314663,21.98081273,188.4710828,98.60170439,188.4308877
188.3047818,131.1711272,188.3134985,98.59717158,188.3397185,165.8908672,21.83667725,188.3533278,98.5549991,188.3130586
188.1869373,131.0530026,188.1956695,98.55049753,188.2219368,165.7502677,21.69254115,188.2355719,98.50841638,188.1952288
188.1992499,131.0650357,188.2079976,98.57627952,188.2343119,165.7398257,21.67856214,188.2479729,98.53421116,188.2075561
188.2549478,131.1204545,188.2637109,98.63168474,188.2900722,165.7727693,21.70796843,188.3037589,98.58959711,188.2632687
188.3106451,131.1758734,188.3194236,98.68708992,188.3458317,165.8057125,21.73737409,188.3595441,98.64498306,188.3189806
188.3663418,131.2312921,188.3751357,98.74249507,188.4015903,165.8386555,21.76677914,188.4153285,98.70036901,188.3746919
188.4220379,131.2867108,188.4308472,98.79790017,188.4573483,165.8715981,21.79618358,188.4711121,98.75575496,188.4304026
188.4777333,131.3421295,188.486558,98.85330523,188.5131054,165.9045405,21.8255874,188.5268948,98.81114091,188.4861126
188.5334282,131.397548,188.5422681,98.90871025,188.5688618,165.9374825,21.85499061,188.5826767,98.86652685,188.541822
188.5891225,131.4529665,188.5979777,98.96411524,188.6246173,165.9704242,21.88439322,188.6384578,98.92191279,188.5975308
188.6448161,131.508385,188.6536866,99.01952018,188.6803721,166.0033657,21.91379521,188.694238,98.97729873,188.6532389
188.7005092,131.5638033,188.7093949,99.07492509,188.7361262,166.0363068,21.94319659,188.7500174,99.03268466,188.7089465
188.7562017,131.6192216,188.7651025,99.13032995,188.7918794,166.0692476,21.97259737,188.805796,99.0880706,188.7646533
188.8118936,131.6746399,188.8208096,99.18573478,188.8476319,166.1021881,22.00199755,188.8615738,99.14345653,188.8203596
188.8675848,131.7300581,188.876516,99.24113956,188.9033836,166.1351283,22.03139711,188.9173508,99.19884245,188.8760653
188.770572,131.6327726,188.7795182,99.2021944,188.806431,166.0153647,21.90809257,188.8204234,99.15997939,188.7790668
188.6313215,131.49325,188.6402828,99.1448814,188.6672406,165.8533637,21.74255028,188.6812581,99.10276807,188.6398305
188.4920703,131.3537274,188.5010466,99.08773191,188.5280494,165.6913624,21.57700738,188.5420919,99.04571999,188.5005936
188.3528185,131.2142046,188.3618099,99.03074546,188.3888574,165.5293608,21.41146389,188.402925,98.9888347,188.3613561
188.2135662,131.0746818,188.2225725,98.97392157,188.2496648,165.3673588,21.2459198,188.2637572,98.93211173,188.222118
188.0743133,130.9351589,188.0833346,98.91725979,188.1104715,165.2053566,21.08037511,188.1245886,98.87555061,188.0828793
187.9350598,130.795636,187.944096,98.86075965,187.9712775,165.0433541,20.91482983,187.9854192,98.81915088,187.94364
187.7958057,130.656113,187.8048568,98.80442069,187.8320828,164.8813513,20.74928395,187.846249,98.76291208,187.8044
187.656551,130.51659,187.6656169,98.74824246,187.6928873,164.7193482,20.58373748,187.707078,98.70683376,187.6651594
187.5172957,130.3770668,187.5263765,98.69222448,187.5536912,164.5573448,20.41819041,187.5679062,98.65091545,187.5259182
187.3780399,130.2375436,187.3871355,98.63636632,187.4144944,164.3953411,20.25264275,187.4287336,98.59515669,187.3866765
187.3882379,130.2474749,187.3973483,98.66064471,187.4247514,164.3827916,20.23654901,187.4390147,98.6194496,187.3968886
187.4439216,130.3028922,187.4530467,98.716049,187.4804938,164.415728,20.26594082,187.4947812,98.6748355,187.4525862
187.4996046,130.3583095,187.5087445,98.77145324,187.5362355,164.4486641,20.29533205,187.5505468,98.73022139,187.5082832
187.5552871,130.4137267,187.5644416,98.82685745,187.5919766,164.4816,20.32472269,187.6063117,98.78560728,187.5639797
187.610969,130.4691439,187.6201382,98.88226163,187.647717,164.5145355,20.35411274,187.6620757,98.84099317,187.6196755
187.6666503,130.5245609,187.6758342,98.93766576,187.7034566,164.5474707,20.38350221,187.717839,98.89637906,187.6753707
187.7223311,130.579978,187.7315295,98.99306985,187.7591956,164.5804057,20.4128911,187.7736015,98.95176494,187.7310653
187.7780112,130.6353949,187.7872243,99.04847391,187.8149339,164.6133404,20.4422794,187.8293632,99.00715082,187.7867593
187.8336908,130.6908118,187.8429184,99.10387793,187.8706715,164.6462747,20.47166712,187.8851241,99.0625367,187.8424528
187.8893699,130.7462287,187.898612,99.15928192,187.9264084,164.6792088,20.50105426,187.9408842,99.11792258,187.8981456
187.9450483,130.8016454,187.9543049,99.21468586,187.9821447,164.7121427,20.53044082,187.9966435,99.17330845,187.9538378
188.0007262,130.8570621,188.0099973,99.27008977,188.0378802,164.7450762,20.55982681,188.052402,99.22869432,188.0095294
188.0564035,130.9124788,188.065689,99.32549364,188.0936151,164.7780095,20.58921221,188.1081598,99.28408019,188.0652205
187.9731043,130.8289193,187.9824042,99.29291543,188.0103733,164.6719664,20.47962101,188.0249408,99.25157596,187.9819349
187.8475073,130.7030628,187.8568216,99.2410686,187.8848337,164.523626,20.32773217,187.8994239,99.19982318,187.8563516
187.7219099,130.5772061,187.7312385,99.18936217,187.7592934,164.3752854,20.17584276,187.7739062,99.14821059,187.7307678
187.5963118,130.4513494,187.6056548,99.13779578,187.6337525,164.2269444,20.02395278,187.6483878,99.0967378,187.6051833
187.4707132,130.3254927,187.4800705,99.08636903,187.5082109,164.0786032,19.87206222,187.5228685,99.04540445,187.4795983
187.3451141,130.1996359,187.3544856,99.03508155,187.3826687,163.9302617,19.7201711,187.3973486,98.99421014,187.3540127
187.2195144,130.073779,187.2289001,98.98393296,187.2571257,163.78192,19.56827941,187.2718278,98.94315451,187.2284265
187.0939141,129.9479221,187.1033141,98.93292289,187.1315821,163.6335779,19.41638714,187.1463063,98.89223717,187.1028397
186.9683132,129.8220651,186.9777274,98.88205096,187.0060378,163.4852356,19.26449431,187.020784,98.84145777,186.9772523
186.8427118,129.696208,186.8521402,98.8313168,186.8804929,163.336893,19.11260092,186.8952609,98.79081591,186.8516644
186.7171099,129.5703509,186.7265523,98.78072003,186.7549473,163.1885502,18.96070696,186.7697371,98.74031123,186.7260759
186.7304834,129.5834697,186.73994,98.8070725,186.768377,163.1791831,18.94778847,186.7831887,98.76667615,186.7394628
186.7861534,129.6388856,186.7956241,98.86247589,186.8241032,163.2121128,18.97716648,186.8389366,98.82206199,186.7951462
186.8418229,129.6943014,186.8513076,98.91787925,186.8798286,163.2450422,19.00654392,186.8946838,98.87744783,186.850829
186.8974918,129.7497171,186.9069905,98.97328257,186.9355535,163.2779713,19.0359208,186.9504303,98.93283366,186.9065112
186.9531602,129.8051328,186.9626729,99.02868585,186.9912776,163.3109002,19.06529712,187.0061761,98.98821949,186.9621929
187.008828,129.8605484,187.0183547,99.0840891,187.0470011,163.3438288,19.09467289,187.0619212,99.04360532,187.017874
187.0644953,129.9159639,187.0740359,99.13949231,187.102724,163.3767572,19.12404809,187.1176656,99.09899115,187.0735545
187.120162,129.9713794,187.1297165,99.19489548,187.1584462,163.4096853,19.15342274,187.1734093,99.15437697,187.1292344
187.1758282,130.0267949,187.1853966,99.25029862,187.2141677,163.4426131,19.18279684,187.2291523,99.2097628,187.1849138
187.2314938,130.0822102,187.2410761,99.30570173,187.2698886,163.4755407,19.21217038,187.2848946,99.26514862,187.2405925
187.2871589,130.1376255,187.296755,99.36110479,187.3256088,163.508468,19.24154336,187.3406362,99.32053443,187.2962708
187.3428234,130.1930408,187.3524333,99.41650782,187.3813284,163.541395,19.2709158,187.3963771,99.37592025,187.3519484
187.3984874,130.248456,187.4081111,99.47191082,187.4370473,163.5743218,19.30028768,187.4521173,99.43130606,187.4076255
187.3492335,130.1989537,187.3588709,99.45671822,187.3878482,163.5023309,19.22474161,187.4029394,99.41616839,187.3583846
187.2650065,130.1144789,187.2746577,99.42339981,187.303676,163.3953673,19.11422253,187.3187884,99.38292335,187.2741707
187.180779,130.0300041,187.1904439,99.39015571,187.2195031,163.2884034,19.00370289,187.2346367,99.3497525,187.1899562
187.096551,129.9455291,187.1062295,99.35698577,187.1353296,163.1814392,18.89318271,187.1504843,99.31665567,187.1057411
187.0123224,129.8610542,187.0220146,99.32388981,187.0511554,163.0744748,18.78266198,187.0663312,99.2836327,187.0215255
186.9280933,129.7765791,186.9377991,99.29086768,186.9669806,162.9675102,18.67214071,186.9821775,99.25068342,186.9373093
186.8438636,129.692104,186.853583,99.2579192,186.8828051,162.8605453,18.5616189,186.898023,99.21780767,186.8530926
186.7596334,129.6076289,186.7693664,99.22504422,186.798629,162.7535801,18.45109654,186.8138679,99.18500528,186.7688753
186.6754027,129.5231537,186.6851492,99.19224256,186.7144523,162.6466147,18.34057364,186.7297121,99.15227609,186.6846574
186.5911715,129.4386784,186.6009315,99.15951407,186.6302749,162.539649,18.2300502,186.6455556,99.11961993,186.600439
186.5069397,129.3542031,186.5167132,99.12685858,186.5460969,162.4326831,18.11952622,186.5613984,99.08703666,186.5162201
186.5322878,129.3793081,186.5420748,99.16125927,186.5714987,162.4352973,18.1185821,186.586821,99.12144177,186.5415809
186.5879448,129.4347225,186.5977452,99.21666181,186.6272093,162.4682208,18.14794692,186.6425524,99.17682755,186.5972507
186.6436013,129.4901369,186.6534152,99.27206431,186.6829192,162.501144,18.1773112,186.6982831,99.23221333,186.65292
186.6992573,129.5455512,186.7090845,99.32746678,186.7386286,162.5340669,18.20667495,186.7540131,99.28759911,186.7085887
186.7549127,129.6009655,186.7647533,99.38286922,186.7943373,162.5669896,18.23603816,186.8097424,99.34298489,186.7642568
